client_id,district_id,address_1,address_2,city,state,zipcode
C00000484,28,9957 Annadale Drive,,Anchorage,AK,47970
C00000485,32,7219 Pilgrim Rd.,,Birmingham,AL,46418
C00000486,68,84 Canterbury Court,,Cranston,RI,49231
C00000487,1,7165 Strawberry Dr.,,New York City,NY,10018
C00000488,1,10 Brickell Avenue,,New York City,NY,10116
C00000489,41,903 North Briarwood Ave.,,Manchester,NH,41326
C00000490,55,9186 County Dr.,,Lowell,MA,1853
C00000491,63,8463 West Marlborough Street,,Norwalk,CT,43495
C00000492,72,53 High Point Street,,Philadelphia,PA,48468
C00000493,41,340 North Glenholme St.,,Manchester,NH,48988
C00000494,1,815 Birchpond Avenue,,New York City,NY,10027
C00000495,49,7782 Cedar Swamp Ave.,,Burlington,VT,47870
C00000496,70,829 Canterbury Court,Unit 1,Los Angeles,CA,48517
C00000497,74,486 Newcastle Drive,,Chicago,IL,40836
C00000498,74,33 Rock Creek Drive,,Chicago,IL,48968
C00000499,18,9859 Ridgewood Street,,Albuquerque,NM,46017
C00000500,1,991 Euclid Dr.,,New York City,NY,10167
C00000501,62,8230 Newport Ave.,Unit 6,Nashua,NH,40333
C00000502,6,57 Indian Summer Street,,Seattle,WA,45207
C00000503,73,8752 Carriage St.,,New Britain,CT,47776
C00000504,36,331 North River Ave.,,Providence,RI,42953
C00000505,13,142 East Lafayette Drive,,Oklahoma City,OK,41118
C00000506,75,8360 Deerfield Road,,Rochester,NY,14605
C00000507,75,7553 Taylor St.,,Rochester,NY,14606
C00000508,53,91 Saxton St.,,Hartford,CT,47128
C00000509,73,24 Littleton Ave.,,New Britain,CT,42848
C00000510,12,9790 Brookside Street,,Portland,OR,49831
C00000511,9,163 La Sierra St.,Unit 80,Boston,MA,2131
C00000512,60,3 Saxon Court,,Lynn,MA,1904
C00000513,8,892 Prince Street,,Washington,DC,49270
C00000514,8,7026 Blackburn Lane,,Washington,DC,42514
C00000515,1,170 Bayport Drive,,New York City,NY,10168
C00000516,1,94C Rockaway Dr.,,New York City,NY,10004
C00000517,63,43 South Jefferson Street,Unit 1B,Norwalk,CT,48441
C00000518,54,9024 Manor Court,,Houston,TX,42940
C00000519,18,7629 Harvard Street,,Albuquerque,NM,47431
C00000520,46,406 Bank Avenue,,San Diego,CA,48273
C00000521,69,8255 East Fifth Drive,Apt. 3D,Lawrence,MA,1840
C00000522,1,259 Sleepy Hollow St.,,New York City,NY,10105
C00000523,38,769 West Main St.,,Bridgeport,CT,49036
C00000524,30,481 Indian Spring Lane,,Boise,ID,47090
C00000525,30,470 Rockledge Dr.,,Boise,ID,43947
C00000526,43,741 Rockville Drive,,Wilmington,DE,42688
C00000527,43,811 Franklin Court,,Wilmington,DE,43183
C00000528,37,902 Division Lane,,Jackson,MS,42385
C00000529,69,60 Warren Court,,Lawrence,MA,1841
C00000530,29,94 Arrowhead St.,,Newark,NJ,45816
C00000531,27,58 Piper St.,,San Antonio,TX,48928
C00000532,27,795 North Court Road,,San Antonio,TX,48987
C00000533,54,313 Augusta St.,,Houston,TX,47137
C00000534,74,422 Mountainview Lane,,Chicago,IL,48518
C00000535,26,418 Beacon Street,,Honolulu,HI,49174
C00000536,47,840 Greenrose Drive,Unit 81,Charleston,WV,46660
C00000537,1,8779 Center Ave.,,New York City,NY,10035
C00000538,5,7471 Lyme Street,,Indianapolis,IN,43147
C00000540,19,8006 Victoria Dr.,,Atlanta,GA,47290
C00000541,19,8803 Grandrose St.,,Atlanta,GA,44316
C00000542,59,72 4th Road,Unit 1B,Quincy,MA,2170
C00000543,11,662 Cemetery Street,,Nashville,TN,45556
C00000544,63,4 Pacific Ave.,,Norwalk,CT,44960
C00000545,75,462 Branch Road,,Rochester,NY,14607
C00000546,7,403 Saxon St.,,Denver,CO,44776
C00000547,54,8444 N. Airport Ave.,,Houston,TX,43203
C00000548,49,72 Dogwood St.,,Burlington,VT,24639
C00000550,7,856 East Grandrose St.,,Denver,CO,44749
C00000551,47,470 Hilltop St.,,Charleston,WV,40614
C00000552,1,918 Sheffield Street,,New York City,NY,10128
C00000553,1,67 Ryan St.,,New York City,NY,10153
C00000554,30,15 Ramblewood St.,,Boise,ID,42289
C00000555,30,20 Arch Lane,,Boise,ID,45487
C00000556,29,322 South Airport Drive,,Newark,NJ,42736
C00000557,51,912 Fifth Ave.,,Springfield,MA,1106
C00000558,43,25 South Smith Store Dr.,,Wilmington,DE,41357
C00000559,32,32 Spring Street,,Birmingham,AL,44947
C00000560,71,9191 Talbot Dr.,,Somerville,MA,2145
C00000561,74,819 Indian Spring St.,,Chicago,IL,47247
C00000562,49,8038 West Walnutwood Street,,Burlington,VT,25158
C00000563,72,899 Glendale Ave.,,Philadelphia,PA,47295
C00000564,72,40 Prince Road,,Philadelphia,PA,49375
C00000565,64,85 Linda St.,,Phoenix,AZ,41363
C00000566,47,92 Courtland St.,,Charleston,WV,42620
C00000567,47,306 White St.,,Charleston,WV,48176
C00000568,8,62 Hillcrest Road,,Washington,DC,43466
C00000569,73,524 Bedford Lane,,New Britain,CT,45781
C00000570,61,328 King Lane,,Fall River,MA,2724
C00000571,3,901 Center St.,,Columbus,OH,42547
C00000572,3,8745 West Sherwood St.,,Columbus,OH,48752
C00000573,69,41 N. Myrtle St.,,Lawrence,MA,1842
C00000574,1,564 Ridgewood Rd.,,New York City,NY,10161
C00000575,58,585 West Green Lake Ave.,,Brockton,MA,2303
C00000576,58,13 North Smoky Hollow St.,,Brockton,MA,2304
C00000577,1,8397 Euclid Court,,New York City,NY,10118
C00000578,23,8872 Primrose Court,,Minneapolis,MN,48913
C00000579,72,7369 Ohio Ave.,,Philadelphia,PA,47647
C00000581,70,9593 St Paul Avenue,,Los Angeles,CA,41990
C00000582,1,90 Hilldale Ave.,,New York City,NY,10021
C00000583,75,300 N. Court Dr.,,Rochester,NY,14608
C00000584,33,4 Ryan Ave.,,Salt Lake City,UT,48224
C00000585,40,53 Linda Street,,Fargo,ND,42869
C00000586,40,6 East Hilldale Rd.,,Fargo,ND,45213
C00000587,25,508 Yukon Street,Unit 7,Wichita,KS,47773
C00000588,61,8188 SE. Selby Lane,,Fall River,MA,2723
C00000589,45,7630 Thorne St.,,Cheyenne,WY,41761
C00000590,44,104 Winchester Dr.,,Portland,ME,44571
C00000591,65,35 Winding Way Dr.,,Newton,MA,2465
C00000592,26,9538 Corona Lane,,Honolulu,HI,41470
C00000593,60,7328 Hilltop St.,Unit 77,Lynn,MA,1905
C00000596,69,6 South 53rd Street,,Lawrence,MA,1843
C00000597,55,980 Selby St.,,Lowell,MA,1853
C00000598,1,358 Berkshire Lane,,New York City,NY,10105
C00000599,1,9252 East Linda Court,,New York City,NY,10081
C00000601,56,91 Henry Smith Street,,Cambridge,MA,2140
C00000602,56,824 Thompson St.,,Cambridge,MA,2141
C00000603,13,25 Oak Valley Street,,Oklahoma City,OK,40642
C00000604,1,7449 Broad St.,,New York City,NY,10176
C00000605,1,443 W. Longfellow St.,,New York City,NY,10033
C00000606,10,76 Locust Court,,Detroit,MI,45686
C00000607,64,622 County Ave.,,Phoenix,AZ,44959
C00000608,67,78 Bohemia Ave.,,Danbury,CT,47014
C00000609,52,7138 Catherine Drive,,New Haven,CT,47595
C00000610,74,8891 Fifth Dr.,,Chicago,IL,42500
C00000611,36,583 Water Court,,Providence,RI,41997
C00000612,36,7524 Newcastle Drive,,Providence,RI,49114
C00000613,1,12 Cedar Swamp Rd.,,New York City,NY,10103
C00000614,14,9988 North Squaw Creek Drive,,Las Vegas,NV,46277
C00000615,68,69 Rosewood Ave.,,Cranston,RI,41528
C00000616,58,587 Paris Hill Ave.,,Brockton,MA,2305
C00000617,70,9 Evergreen Street,,Los Angeles,CA,47861
C00000618,57,772 Corona St.,,New Bedford,MA,2742
C00000619,6,93 Nut Swamp St.,,Seattle,WA,47209
C00000620,6,63 Courtland St.,,Seattle,WA,48691
C00000621,54,913 Spring St.,,Houston,TX,47040
C00000622,74,16 Pin Oak Street,,Chicago,IL,45829
C00000623,24,7586 Alderwood Court,,New Orleans,LA,47292
C00000624,24,475 Plumb Branch Drive,,New Orleans,LA,45965
C00000625,60,8949 Littleton Street,,Lynn,MA,1910
C00000626,9,26 Magnolia Drive,,Boston,MA,2215
C00000627,17,79 Theatre Court,,Milwaukee,WI,43166
C00000628,17,9665 Pine Court,,Milwaukee,WI,42212
C00000629,16,7075 Third St.,Unit 76,Baltimore,MD,48499
C00000630,61,7155 Wood Street,,Fall River,MA,2723
C00000631,70,922 East Wrangler St.,,Los Angeles,CA,48274
C00000632,67,4 Williams Court,,Danbury,CT,40487
C00000633,67,15 Goldfield Dr.,,Danbury,CT,44683
C00000635,17,8 Summerhouse Ave.,,Milwaukee,WI,46389
C00000636,17,135 Shady Rd.,,Milwaukee,WI,49535
C00000637,39,945 N. La Sierra Street,,Charleston,SC,46359
C00000638,54,266 Pin Oak Dr.,,Houston,TX,46248
C00000639,31,68 Miles Street,,Des Moines,IA,49069
C00000640,26,9 High Ridge Dr.,,Honolulu,HI,49114
C00000641,40,8113 Vermont St.,,Fargo,ND,45539
C00000642,40,837 E. Cedarwood St.,,Fargo,ND,43746
C00000643,1,908 Brown Rd.,,New York City,NY,10005
C00000644,35,300 N. Halifax Rd.,,Sioux Falls,SD,47221
C00000645,14,397 E. Lantern Avenue,,Las Vegas,NV,45969
C00000646,34,337 Trusel Ave.,,Little Rock,AR,48342
C00000647,34,296 Rockaway Avenue,Apt. 4D,Little Rock,AR,46062
C00000648,70,7362 Foxrun Lane,,Los Angeles,CA,45650
C00000649,13,9414 North Walnutwood Road,,Oklahoma City,OK,44416
C00000651,54,839 Old York Road,,Houston,TX,41079
C00000652,61,8342 West Hillside St.,,Fall River,MA,2723
C00000653,1,94 Prince Rd.,,New York City,NY,10002
C00000654,64,870 Westminster St.,,Phoenix,AZ,47614
C00000655,32,559 Jones Street,,Birmingham,AL,49347
C00000656,1,54 Glen Ridge Street,,New York City,NY,10108
C00000657,8,39 Cypress Drive,,Washington,DC,47567
C00000658,8,565 Cedar Swamp Circle,,Washington,DC,46767
C00000659,24,7221 Garden Dr.,,New Orleans,LA,47063
C00000660,16,853 Augusta Lane,,Baltimore,MD,48434
C00000661,16,68 Beach Street,,Baltimore,MD,42394
C00000662,5,69 Old York Dr.,,Indianapolis,IN,49289
C00000663,24,61 East Studebaker St.,,New Orleans,LA,48678
C00000664,77,187 Oak Meadow Ave.,,Syracuse,NY,13206
C00000665,62,76 Ramblewood Avenue,,Nashua,NH,49419
C00000666,26,278 Chapel Street,,Honolulu,HI,41041
C00000667,26,76 Fairview Street,,Honolulu,HI,49305
C00000668,1,153 S. Smith Store Lane,,New York City,NY,10003
C00000669,12,25 Randall Mill Ave.,,Portland,OR,45668
C00000670,1,7785 Lancaster St.,,New York City,NY,10110
C00000671,10,8566 North Evergreen Ave.,,Detroit,MI,41312
C00000672,46,37 Bow Ridge Lane,,San Diego,CA,41035
C00000673,36,8900 Marvon Drive,,Providence,RI,41837
C00000674,11,74 Addison St.,,Nashville,TN,44622
C00000675,50,9104 Tunnel St.,,Buffalo,NY,14226
C00000676,70,18 West Bank St.,,Los Angeles,CA,40160
C00000677,5,7482 Overlook Dr.,,Indianapolis,IN,43634
C00000678,39,7462 South Newcastle Ave.,,Charleston,SC,43895
C00000679,8,346 Indian Spring Drive,,Washington,DC,43925
C00000680,8,236 Euclid Street,,Washington,DC,47015
C00000681,15,37 Ramblewood Court,,Louisville,KY,48493
C00000682,18,943 Lakeview Street,,Albuquerque,NM,49124
C00000683,76,30 Indian Spring Street,,Yonkers,NY,10709
C00000684,3,207C Lake Forest Ave.,,Columbus,OH,44102
C00000685,72,9754 Alton St.,,Philadelphia,PA,45108
C00000686,32,296 Beacon Ave.,,Birmingham,AL,47002
C00000687,32,631 Ridgewood Drive,,Birmingham,AL,46105
C00000688,1,7501 Lilac Lane,,New York City,NY,10109
C00000689,70,647 Oak Street,,Los Angeles,CA,40870
C00000690,38,576 Brookside St.,,Bridgeport,CT,43336
C00000691,38,9 La Sierra St.,,Bridgeport,CT,47627
C00000692,74,138 Fieldstone Drive,,Chicago,IL,49459
C00000693,74,328 Birchwood St.,,Chicago,IL,43125
C00000694,29,9063 South Greenrose Rd.,,Newark,NJ,48330
C00000695,28,7583 La Sierra Road,,Anchorage,AK,48858
C00000696,28,438 North Fairfield Street,,Anchorage,AK,43445
C00000697,1,8352 Foxrun Ave.,,New York City,NY,10035
C00000698,75,687 Peachtree Ave.,,Rochester,NY,14609
C00000699,26,98 Atlantic Ave.,,Honolulu,HI,44453
C00000700,12,2 Wall Dr.,,Portland,OR,48136
C00000702,31,842 River St.,,Des Moines,IA,41416
C00000703,4,7076 East Linda Dr.,,Charlotte,NC,43064
C00000704,54,2 Halifax Drive,,Houston,TX,47800
C00000705,19,140 East Longfellow Court,,Atlanta,GA,41577
C00000706,1,234 Jones Street,Unit 1A,New York City,NY,10150
C00000707,1,21 Brewery Ave.,,New York City,NY,10150
C00000708,50,97 Carriage Dr.,,Buffalo,NY,14205
C00000709,1,62 Canal Ave.,,New York City,NY,10114
C00000710,23,40 College Dr.,,Minneapolis,MN,47667
C00000711,48,9650 Orchard St.,,Worcester,MA,1603
C00000712,54,638 N. 3rd Ave.,,Houston,TX,44825
C00000713,20,68 Highland St.,,Kansas City,MO,47471
C00000714,31,498 Albany Street,,Des Moines,IA,48004
C00000715,1,93 Hilltop St.,,New York City,NY,10031
C00000716,1,7919 Maple Drive,,New York City,NY,10101
C00000717,54,655 Old Rockcrest Drive,,Houston,TX,46892
C00000718,54,38 Albany Dr.,,Houston,TX,41216
C00000719,46,7269 Airport Ave.,,San Diego,CA,42019
C00000720,29,9354 Birchwood St.,,Newark,NJ,44549
C00000721,43,765 N. Indian Summer Ave.,,Wilmington,DE,47584
C00000722,62,545 Dunbar Street,Unit 8,Nashua,NH,42373
C00000723,12,708 Gulf St.,,Portland,OR,41660
C00000724,65,8735 E. Bishop St.,,Newton,MA,2466
C00000725,75,27 Beaver Ridge Dr.,,Rochester,NY,14610
C00000726,16,761 Shub Farm Ave.,,Baltimore,MD,44030
C00000727,32,870 Liberty Drive,,Birmingham,AL,40507
C00000728,32,891 3rd St.,,Birmingham,AL,43836
C00000729,63,408 Ridgeview Avenue,,Norwalk,CT,44302
C00000730,63,875 Littleton Dr.,,Norwalk,CT,47273
C00000731,74,288 Clark Road,Unit 79,Chicago,IL,46984
C00000732,74,935 Glenwood St.,,Chicago,IL,48653
C00000733,46,9798 Pendergast Court,,San Diego,CA,43739
C00000734,46,953 2nd Lane,,San Diego,CA,42039
C00000735,1,9733 E. Young St.,,New York City,NY,10155
C00000736,1,9621 Tunnel Ave.,,New York City,NY,10173
C00000737,74,637 Hawthorne Dr.,,Chicago,IL,48039
C00000738,25,6 Rockville Dr.,,Wichita,KS,48456
C00000739,72,680 Wild Horse Road,,Philadelphia,PA,46181
C00000740,55,952 North Lake Forest Drive,,Lowell,MA,1853
C00000741,74,24 North Woodside Drive,,Chicago,IL,44779
C00000742,1,8024 Airport Drive,,New York City,NY,10150
C00000743,1,29 Snake Hill Ave.,,New York City,NY,10176
C00000744,26,376 Manor St.,,Honolulu,HI,46239
C00000745,52,43 Amherst St.,,New Haven,CT,47982
C00000746,52,557 Boston Street,,New Haven,CT,48869
C00000747,24,35 Orange St.,,New Orleans,LA,48677
C00000748,25,88 Myrtle St.,,Wichita,KS,48440
C00000749,25,54 West Ridgewood Drive,,Wichita,KS,43881
C00000750,70,9677 Overlook Drive,,Los Angeles,CA,48016
C00000751,70,459 Canal Dr.,,Los Angeles,CA,45939
C00000752,72,9182 Wilson Lane,,Philadelphia,PA,41251
C00000753,72,73 North Ave.,,Philadelphia,PA,41074
C00000754,63,70 State Lane,,Norwalk,CT,43295
C00000755,72,41 N. Summerhouse Ave.,,Philadelphia,PA,44426
C00000756,31,56 Orange Drive,,Des Moines,IA,41998
C00000757,71,9506 Hartford Dr.,,Somerville,MA,2145
C00000758,68,292 Main Street,,Cranston,RI,41559
C00000759,29,3 Primrose Ave.,,Newark,NJ,49896
C00000760,57,15 Van Dyke St.,,New Bedford,MA,2743
C00000762,21,9267 Wellington Ave.,,Omaha,NE,43282
C00000763,75,12 E. Cedar Swamp Street,,Rochester,NY,14611
C00000764,49,43 Victoria St.,,Burlington,VT,21868
C00000765,65,21 Brown Ave.,,Newton,MA,2467
C00000766,1,514 53rd Ave.,,New York City,NY,10008
C00000767,1,30 Prince Road,,New York City,NY,10025
C00000768,32,358 Winchester Circle,Unit 5,Birmingham,AL,42604
C00000769,40,11 Sunnyslope Lane,,Fargo,ND,47697
C00000772,64,79 South Kingston Ave.,,Phoenix,AZ,42508
C00000773,4,35 Kingston Drive,,Charlotte,NC,44778
C00000774,70,81 E. Wilson St.,,Los Angeles,CA,46713
C00000775,51,76 Joy Ridge St.,,Springfield,MA,1107
C00000776,1,7371 Schoolhouse St.,,New York City,NY,10158
C00000777,1,94 Heritage Ave.,,New York City,NY,10025
C00000778,13,53 E. Cherry Dr.,,Oklahoma City,OK,45646
C00000779,69,473 Colonial Dr.,,Lawrence,MA,1843
C00000780,3,64 Thomas Street,,Columbus,OH,41327
C00000781,72,9472 Tunnel Road,,Philadelphia,PA,44000
C00000782,5,150 Old Mulberry Ave.,,Indianapolis,IN,48560
C00000783,27,483 Cobblestone Ave.,,San Antonio,TX,45835
C00000784,27,77 Belmont Ave.,,San Antonio,TX,47658
C00000785,63,8794 Edgewood Lane,,Norwalk,CT,44554
C00000786,53,7298 Miles Rd.,,Hartford,CT,43194
C00000787,3,541 South Bay Meadows Ave.,,Columbus,OH,45515
C00000788,47,74 North Saxton Street,,Charleston,WV,42348
C00000789,4,11 Willow Street,,Charlotte,NC,41062
C00000790,63,752 Columbia Dr.,,Norwalk,CT,45283
C00000791,68,9924 Arcadia Lane,,Cranston,RI,49322
C00000793,21,921 E. Helen Lane,,Omaha,NE,46733
C00000794,21,601 South Hillside Drive,,Omaha,NE,48354
C00000796,1,424 Grandrose Drive,,New York City,NY,10163
C00000797,8,2 Schoolhouse Street,,Washington,DC,44574
C00000798,27,55 Marshall Drive,,San Antonio,TX,46402
C00000799,27,15 Columbia Dr.,,San Antonio,TX,43351
C00000803,35,839 East Second St.,,Sioux Falls,SD,48397
C00000804,35,7003 Bald Hill St.,,Sioux Falls,SD,40070
C00000806,60,246 S. Tailwater Ave.,,Lynn,MA,1903
C00000807,53,9577 Heather Ave.,,Hartford,CT,42067
C00000808,31,351 Orchard Drive,,Des Moines,IA,41328
C00000809,49,8990 Fawn Ave.,,Burlington,VT,36210
C00000810,58,2 East Birchpond Street,,Brockton,MA,2301
C00000811,58,8784 Roosevelt Drive,,Brockton,MA,2302
C00000812,39,9105 W. Adams St.,,Charleston,SC,40398
C00000813,70,743 Brookside St.,,Los Angeles,CA,45504
C00000814,19,15 Grove Street,,Atlanta,GA,43567
C00000815,22,62 Blue Spring Dr.,,Virginia Beach,VA,45636
C00000816,17,62 Rockwell Drive,,Milwaukee,WI,43791
C00000818,54,699 Mayfair Street,,Houston,TX,46746
C00000819,74,521 Dunbar Court,,Chicago,IL,41780
C00000820,74,60 Brook Street,,Chicago,IL,45638
C00000821,49,9240 Windfall Drive,,Burlington,VT,22251
C00000822,37,62 Beech Lane,,Jackson,MS,42328
C00000823,41,646 Glen Eagles Ave.,,Manchester,NH,41092
C00000824,27,16 East Church Lane,,San Antonio,TX,46725
C00000825,74,6 Wentworth St.,,Chicago,IL,46668
C00000826,1,205 East Pennington St.,,New York City,NY,10018
C00000827,10,7419 4th Rd.,,Detroit,MI,45214
C00000828,10,27 Crescent Dr.,,Detroit,MI,47256
C00000829,24,78 Ketch Harbour Ave.,,New Orleans,LA,46245
C00000830,69,427 Logan Circle,,Lawrence,MA,1843
C00000831,2,8853 Marshall Street,,Jacksonville,FL,40617
C00000832,67,453 Henry Smith St.,,Danbury,CT,42707
C00000833,5,729 Santa Clara Dr.,,Indianapolis,IN,47684
C00000834,54,88 Rose Drive,,Houston,TX,40736
C00000835,28,8613 West Elmwood St.,,Anchorage,AK,41814
C00000836,28,21 Rose St.,,Anchorage,AK,49366
C00000837,71,701 Pendergast Ave.,,Somerville,MA,2145
C00000838,71,9858 Harvard Dr.,,Somerville,MA,2145
C00000839,47,8174 Garden Ave.,,Charleston,WV,46477
C00000840,20,721 Old Essex Road,,Kansas City,MO,48356
C00000841,69,273 Lookout Dr.,,Lawrence,MA,1843
C00000842,12,7096 Maiden Ave.,,Portland,OR,40090
C00000843,54,37 Cleveland Road,,Houston,TX,41200
C00000844,22,8757 Tallwood St.,,Virginia Beach,VA,47422
C00000845,22,2 Wagon Drive,,Virginia Beach,VA,42826
C00000846,35,366 Prairie Street,,Sioux Falls,SD,41589
C00000847,49,38 Front Street,,Burlington,VT,32987
C00000849,26,142 E. Bishop Road,,Honolulu,HI,41240
C00000850,19,82 Grove Street,,Atlanta,GA,42382
C00000851,25,8556 Green Lake Street,,Wichita,KS,45017
C00000852,25,7939 South Border Ave.,,Wichita,KS,41102
C00000853,70,14 Big Rock Cove Street,,Los Angeles,CA,48806
C00000854,72,142 Prairie Avenue,,Philadelphia,PA,48427
C00000855,58,27 East Parker St.,,Brockton,MA,2303
C00000856,23,87 Brookside Dr.,,Minneapolis,MN,44250
C00000857,32,220 Hillside Road,,Birmingham,AL,42720
C00000858,47,4 Oxford Road,,Charleston,WV,49778
C00000859,1,36 Brewery Avenue,,New York City,NY,10106
C00000860,1,952 Tallwood Avenue,,New York City,NY,10017
C00000861,1,500 Valley St.,,New York City,NY,10153
C00000862,30,7998 E. Thatcher Ave.,,Boise,ID,47685
C00000863,54,80 Ryan St.,,Houston,TX,43662
C00000864,11,64 Miller Drive,,Nashville,TN,43994
C00000865,11,71 Spruce St.,,Nashville,TN,40225
C00000866,38,439 Fairview Drive,,Bridgeport,CT,43853
C00000870,70,9212 Cedar Swamp St.,,Los Angeles,CA,44038
C00000871,76,853 Colonial Lane,,Yonkers,NY,10710
C00000872,35,447 Hanover Court,,Sioux Falls,SD,45453
C00000873,60,93 Surrey Drive,,Lynn,MA,1904
C00000874,14,9279 State Dr.,,Las Vegas,NV,45550
C00000875,14,59 E. Williams Lane,,Las Vegas,NV,42550
C00000876,1,9360 E. Theatre Court,,New York City,NY,10043
C00000877,5,482 North High Ridge Street,,Indianapolis,IN,48347
C00000878,5,964 Helen Ave.,,Indianapolis,IN,45689
C00000879,38,642 Roosevelt Street,,Bridgeport,CT,44325
C00000880,49,74 S. Talbot St.,,Burlington,VT,41902
C00000881,5,7662 Colonial St.,,Indianapolis,IN,48962
C00000882,70,9767 Leeton Ridge St.,,Los Angeles,CA,45811
C00000883,75,9430 Cypress Lane,,Rochester,NY,14612
C00000884,75,29 Wagon Dr.,,Rochester,NY,14613
C00000885,34,8425 S. Glen Ridge St.,,Little Rock,AR,43165
C00000886,34,454 Marconi St.,,Little Rock,AR,40205
C00000887,66,707 W. Roehampton Court,,Warwick,RI,49267
C00000888,28,287 N. Rose St.,,Anchorage,AK,46331
C00000889,54,166 Homestead St.,,Houston,TX,49655
C00000890,77,7369 West Santa Clara Lane,,Syracuse,NY,13207
C00000891,33,524 Green Lake St.,,Salt Lake City,UT,43608
C00000892,42,11 Bridge Ave.,,Billings,MT,41133
C00000893,43,35 Rosewood St.,,Wilmington,DE,46356
C00000894,75,4 W. Hill Street,,Rochester,NY,14614
C00000895,39,17 Grove Street,,Charleston,SC,45036
C00000896,36,810 Carpenter Street,,Providence,RI,44906
C00000897,36,93 Cobblestone Road,,Providence,RI,49761
C00000898,38,799 West Redwood Rd.,,Bridgeport,CT,47588
C00000899,38,9617 Elm Ave.,,Bridgeport,CT,42537
